Smoothness,Curve_Structure_Superior,Curve_Structure_Inferior
-0.3333333333333333,0.2752752752752753,-0.2752752752752753
-0.3333333333333333,0.27627627627627627,-0.27627627627627627
-0.3333333333333333,0.2772772772772773,-0.2772772772772773
-0.3333333333333333,0.2782782782782783,-0.2782782782782783
-0.3333333333333333,0.27927927927927926,-0.27927927927927926
-0.3333333333333333,0.2802802802802803,-0.2802802802802803
-0.3333333333333333,0.28128128128128127,-0.28128128128128127
-0.3333333333333333,0.2822822822822823,-0.2822822822822823
-0.3333333333333333,0.2832832832832833,-0.2832832832832833
-0.3333333333333333,0.28428428428428426,-0.28428428428428426
-0.3333333333333333,0.2852852852852853,-0.2852852852852853
-0.3333333333333333,0.2862862862862863,-0.2862862862862863
-0.3333333333333333,0.2872872872872873,-0.2872872872872873
-0.3333333333333333,0.2882882882882883,-0.2882882882882883
-0.3333333333333333,0.28928928928928926,-0.28928928928928926
-0.3333333333333333,0.2902902902902903,-0.2902902902902903
-0.3333333333333333,0.2912912912912913,-0.2912912912912913
-0.3333333333333333,0.2922922922922923,-0.2922922922922923
-0.3333333333333333,0.2932932932932933,-0.2932932932932933
-0.3333333333333333,0.29429429429429427,-0.29429429429429427
-0.3333333333333333,0.2952952952952953,-0.2952952952952953
-0.3333333333333333,0.2962962962962963,-0.2962962962962963
-0.3333333333333333,0.2972972972972973,-0.2972972972972973
-0.3333333333333333,0.2982982982982983,-0.2982982982982983
-0.3333333333333333,0.29929929929929927,-0.29929929929929927
-0.3333333333333333,0.3003003003003003,-0.3003003003003003
-0.3333333333333333,0.3013013013013013,-0.3013013013013013
-0.3333333333333333,0.3023023023023023,-0.3023023023023023
-0.3333333333333333,0.3033033033033033,-0.3033033033033033
-0.3333333333333333,0.30430430430430433,-0.30430430430430433
-0.3333333333333333,0.3053053053053053,-0.3053053053053053
-0.3333333333333333,0.3063063063063063,-0.3063063063063063
-0.3333333333333333,0.3073073073073073,-0.3073073073073073
-0.3333333333333333,0.3083083083083083,-0.3083083083083083
-0.3333333333333333,0.30930930930930933,-0.30930930930930933
-0.3333333333333333,0.3103103103103103,-0.3103103103103103
-0.3333333333333333,0.3113113113113113,-0.3113113113113113
-0.3333333333333333,0.3123123123123123,-0.3123123123123123
-0.3333333333333333,0.3133133133133133,-0.3133133133133133
-0.3333333333333333,0.31431431431431434,-0.31431431431431434
-0.3333333333333333,0.3153153153153153,-0.3153153153153153
-0.3333333333333333,0.3163163163163163,-0.3163163163163163
-0.3333333333333333,0.3173173173173173,-0.3173173173173173
-0.3333333333333333,0.3183183183183183,-0.3183183183183183
-0.3333333333333333,0.31931931931931934,-0.31931931931931934
-0.3333333333333333,0.3203203203203203,-0.3203203203203203
-0.3333333333333333,0.3213213213213213,-0.3213213213213213
-0.3333333333333333,0.32232232232232233,-0.32232232232232233
-0.3333333333333333,0.3233233233233233,-0.3233233233233233
-0.3333333333333333,0.32432432432432434,-0.32432432432432434
-0.3333333333333333,0.3253253253253253,-0.3253253253253253
-0.3333333333333333,0.3263263263263263,-0.3263263263263263
-0.3333333333333333,0.32732732732732733,-0.32732732732732733
-0.3333333333333333,0.3283283283283283,-0.3283283283283283
-0.3333333333333333,0.32932932932932935,-0.32932932932932935
-0.3333333333333333,0.3303303303303303,-0.3303303303303303
-0.3333333333333333,0.3313313313313313,-0.3313313313313313
-0.3333333333333333,0.33233233233233234,-0.33233233233233234
-0.3333333333333333,0.3333333333333333,-0.3333333333333333
-0.3333333333333333,0.33433433433433435,-0.33433433433433435
-0.3333333333333333,0.3353353353353353,-0.3353353353353353
-0.3333333333333333,0.3363363363363363,-0.3363363363363363
-0.3333333333333333,0.33733733733733734,-0.33733733733733734
-0.3333333333333333,0.3383383383383383,-0.3383383383383383
-0.3333333333333333,0.33933933933933935,-0.33933933933933935
-0.3333333333333333,0.34034034034034033,-0.34034034034034033
-0.3333333333333333,0.34134134134134136,-0.34134134134134136
-0.3333333333333333,0.34234234234234234,-0.34234234234234234
-0.3333333333333333,0.3433433433433433,-0.3433433433433433
-0.3333333333333333,0.34434434434434436,-0.34434434434434436
-0.3333333333333333,0.34534534534534533,-0.34534534534534533
-0.3333333333333333,0.34634634634634637,-0.34634634634634637
-0.3333333333333333,0.34734734734734735,-0.34734734734734735
-0.3333333333333333,0.3483483483483483,-0.3483483483483483
-0.3333333333333333,0.34934934934934936,-0.34934934934934936
-0.3333333333333333,0.35035035035035034,-0.35035035035035034
-0.3333333333333333,0.35135135135135137,-0.35135135135135137
-0.3333333333333333,0.35235235235235235,-0.35235235235235235
-0.3333333333333333,0.3533533533533533,-0.3533533533533533
-0.3333333333333333,0.35435435435435436,-0.35435435435435436
-0.3333333333333333,0.35535535535535534,-0.35535535535535534
-0.3333333333333333,0.3563563563563564,-0.3563563563563564
-0.3333333333333333,0.35735735735735735,-0.35735735735735735
-0.3333333333333333,0.35835835835835833,-0.35835835835835833
-0.3333333333333333,0.35935935935935936,-0.35935935935935936
-0.3333333333333333,0.36036036036036034,-0.36036036036036034
-0.3333333333333333,0.3613613613613614,-0.3613613613613614
-0.3333333333333333,0.36236236236236236,-0.36236236236236236
-0.3333333333333333,0.36336336336336333,-0.36336336336336333
-0.3333333333333333,0.36436436436436437,-0.36436436436436437
-0.3333333333333333,0.36536536536536535,-0.36536536536536535
-0.3333333333333333,0.3663663663663664,-0.3663663663663664
-0.3333333333333333,0.36736736736736736,-0.36736736736736736
-0.3333333333333333,0.3683683683683684,-0.3683683683683684
-0.3333333333333333,0.36936936936936937,-0.36936936936936937
-0.3333333333333333,0.37037037037037035,-0.37037037037037035
-0.3333333333333333,0.3713713713713714,-0.3713713713713714
-0.3333333333333333,0.37237237237237236,-0.37237237237237236
-0.3333333333333333,0.3733733733733734,-0.3733733733733734
-0.3333333333333333,0.3743743743743744,-0.3743743743743744
-0.3333333333333333,0.37537537537537535,-0.37537537537537535
-0.3333333333333333,0.3763763763763764,-0.3763763763763764
-0.3333333333333333,0.37737737737737737,-0.37737737737737737
-0.3333333333333333,0.3783783783783784,-0.3783783783783784
-0.3333333333333333,0.3793793793793794,-0.3793793793793794
-0.3333333333333333,0.38038038038038036,-0.38038038038038036
-0.3333333333333333,0.3813813813813814,-0.3813813813813814
-0.3333333333333333,0.38238238238238237,-0.38238238238238237
-0.3333333333333333,0.3833833833833834,-0.3833833833833834
-0.3333333333333333,0.3843843843843844,-0.3843843843843844
-0.3333333333333333,0.38538538538538536,-0.38538538538538536
-0.3333333333333333,0.3863863863863864,-0.3863863863863864
-0.3333333333333333,0.38738738738738737,-0.38738738738738737
-0.3333333333333333,0.3883883883883884,-0.3883883883883884
-0.3333333333333333,0.3893893893893894,-0.3893893893893894
-0.3333333333333333,0.39039039039039036,-0.39039039039039036
-0.3333333333333333,0.3913913913913914,-0.3913913913913914
-0.3333333333333333,0.3923923923923924,-0.3923923923923924
-0.3333333333333333,0.3933933933933934,-0.3933933933933934
-0.3333333333333333,0.3943943943943944,-0.3943943943943944
-0.3333333333333333,0.39539539539539537,-0.39539539539539537
-0.3333333333333333,0.3963963963963964,-0.3963963963963964
-0.3333333333333333,0.3973973973973974,-0.3973973973973974
-0.3333333333333333,0.3983983983983984,-0.3983983983983984
-0.3333333333333333,0.3993993993993994,-0.3993993993993994
-0.3333333333333333,0.40040040040040037,-0.40040040040040037
-0.3333333333333333,0.4014014014014014,-0.4014014014014014
-0.3333333333333333,0.4024024024024024,-0.4024024024024024
-0.3333333333333333,0.4034034034034034,-0.4034034034034034
-0.3333333333333333,0.4044044044044044,-0.4044044044044044
-0.3333333333333333,0.40540540540540543,-0.40540540540540543
-0.3333333333333333,0.4064064064064064,-0.4064064064064064
-0.3333333333333333,0.4074074074074074,-0.4074074074074074
-0.3333333333333333,0.4084084084084084,-0.4084084084084084
-0.3333333333333333,0.4094094094094094,-0.4094094094094094
-0.3333333333333333,0.41041041041041043,-0.41041041041041043
-0.3333333333333333,0.4114114114114114,-0.4114114114114114
-0.3333333333333333,0.4124124124124124,-0.4124124124124124
-0.3333333333333333,0.4134134134134134,-0.4134134134134134
-0.3333333333333333,0.4144144144144144,-0.4144144144144144
-0.3333333333333333,0.41541541541541543,-0.41541541541541543
-0.3333333333333333,0.4164164164164164,-0.4164164164164164
-0.3333333333333333,0.4174174174174174,-0.4174174174174174
-0.3333333333333333,0.4184184184184184,-0.4184184184184184
-0.3333333333333333,0.4194194194194194,-0.4194194194194194
-0.3333333333333333,0.42042042042042044,-0.42042042042042044
-0.3333333333333333,0.4214214214214214,-0.4214214214214214
-0.3333333333333333,0.4224224224224224,-0.4224224224224224
-0.3333333333333333,0.42342342342342343,-0.42342342342342343
-0.3333333333333333,0.4244244244244244,-0.4244244244244244
-0.3333333333333333,0.42542542542542544,-0.42542542542542544
-0.3333333333333333,0.4264264264264264,-0.4264264264264264
-0.3333333333333333,0.4274274274274274,-0.4274274274274274
-0.3333333333333333,0.42842842842842843,-0.42842842842842843
-0.3333333333333333,0.4294294294294294,-0.4294294294294294
-0.3333333333333333,0.43043043043043044,-0.43043043043043044
-0.3333333333333333,0.4314314314314314,-0.4314314314314314
-0.3333333333333333,0.43243243243243246,-0.43243243243243246
-0.3333333333333333,0.43343343343343343,-0.43343343343343343
-0.3333333333333333,0.4344344344344344,-0.4344344344344344
-0.3333333333333333,0.43543543543543545,-0.43543543543543545
-0.3333333333333333,0.4364364364364364,-0.4364364364364364
-0.3333333333333333,0.43743743743743746,-0.43743743743743746
-0.3333333333333333,0.43843843843843844,-0.43843843843843844
-0.3333333333333333,0.4394394394394394,-0.4394394394394394
-0.3333333333333333,0.44044044044044045,-0.44044044044044045
-0.3333333333333333,0.44144144144144143,-0.44144144144144143
-0.3333333333333333,0.44244244244244246,-0.44244244244244246
-0.3333333333333333,0.44344344344344344,-0.44344344344344344
-0.3333333333333333,0.4444444444444444,-0.4444444444444444
-0.3333333333333333,0.44544544544544545,-0.44544544544544545
-0.3333333333333333,0.44644644644644643,-0.44644644644644643
-0.3333333333333333,0.44744744744744747,-0.44744744744744747
-0.3333333333333333,0.44844844844844844,-0.44844844844844844
-0.3333333333333333,0.4494494494494494,-0.4494494494494494
-0.3333333333333333,0.45045045045045046,-0.45045045045045046
-0.3333333333333333,0.45145145145145144,-0.45145145145145144
-0.3333333333333333,0.45245245245245247,-0.45245245245245247
-0.3333333333333333,0.45345345345345345,-0.45345345345345345
-0.3333333333333333,0.4544544544544544,-0.4544544544544544
-0.3333333333333333,0.45545545545545546,-0.45545545545545546
-0.3333333333333333,0.45645645645645644,-0.45645645645645644
-0.3333333333333333,0.4574574574574575,-0.4574574574574575
-0.3333333333333333,0.45845845845845845,-0.45845845845845845
-0.3333333333333333,0.45945945945945943,-0.45945945945945943
-0.3333333333333333,0.46046046046046046,-0.46046046046046046
-0.3333333333333333,0.46146146146146144,-0.46146146146146144
-0.3333333333333333,0.4624624624624625,-0.4624624624624625
-0.3333333333333333,0.46346346346346345,-0.46346346346346345
-0.3333333333333333,0.46446446446446443,-0.46446446446446443
-0.3333333333333333,0.46546546546546547,-0.46546546546546547
-0.3333333333333333,0.46646646646646645,-0.46646646646646645
-0.3333333333333333,0.4674674674674675,-0.4674674674674675
-0.3333333333333333,0.46846846846846846,-0.46846846846846846
-0.3333333333333333,0.4694694694694695,-0.4694694694694695
-0.3333333333333333,0.47047047047047047,-0.47047047047047047
-0.3333333333333333,0.47147147147147145,-0.47147147147147145
-0.3333333333333333,0.4724724724724725,-0.4724724724724725
-0.3333333333333333,0.47347347347347346,-0.47347347347347346
-0.3333333333333333,0.4744744744744745,-0.4744744744744745
-0.3333333333333333,0.4754754754754755,-0.4754754754754755
-0.3333333333333333,0.47647647647647645,-0.47647647647647645
-0.3333333333333333,0.4774774774774775,-0.4774774774774775
-0.3333333333333333,0.47847847847847846,-0.47847847847847846
-0.3333333333333333,0.4794794794794795,-0.4794794794794795
